tag_id	tag_name	rule	review_recommended
1496	light_dark_compositional_contrast	fallback:other	1
1497	limited_palette_catastrophe	fallback:other	1
1498	malingering_new_age_extension	fallback:other	1
1499	mangled_guitar_mass	fallback:other	1
1500	manson_family_shadow	fallback:other	1
1502	mechanical_hypnosis	fallback:other	1
1503	mechanical_pulse_radio_cutup	fallback:other	1
1504	mechanical_rhythm_vocal_conflict	fallback:other	1
1507	minimal_background_intrusion	fallback:other	1
1508	money_flesh_power_system	fallback:other	1
1509	monolithic_noise_with_acoustic_strings	fallback:other	1
1510	multi_drummer_bass_mass	fallback:other	1
1511	mutant_disco_kitsch	fallback:other	1
1512	needling_guitar_attack	fallback:other	1
1513	no_wave_aftershock	fallback:other	1
1514	no_wave_nihilism	fallback:other	1
1516	nuclear_collision_urgency	fallback:other	1
1517	oddly_danceable_industrial	fallback:other	1
1518	old_testament_love_and_frailty	fallback:other	1
1519	operatic_light_dark_juxtaposition	fallback:other	1
1520	oppressive_information_collage	fallback:other	1
1521	oppressive_machine_funk	fallback:other	1
1522	pitch_black_americana	fallback:other	1
1523	polymorphous_genre_slippage	fallback:other	1
1524	pop_melody_under_sinister_attitude	fallback:other	1
1525	pop_song_trudging_uphill	fallback:other	1
1526	post_apocalyptic_tribal_percussion	fallback:other	1
1527	post_nuclear_sound_painting	fallback:other	1
1528	post_psychedelic_trash	fallback:other	1
1529	predator_voice_california_lull	fallback:other	1
1530	primitive_tuned_guitar_system	fallback:other	1
1531	protest_anthem_abstraction	fallback:other	1
1532	punishing_american_1980s_negative	fallback:other	1
1533	punishment_as_power_inversion	fallback:other	1
1537	religious_struggle_in_industrial_form	fallback:other	1
1538	rhythmic_operatic_apocalypse	fallback:other	1
1539	romantic_upheaval_alchemy	fallback:other	1
1540	scalpel_sharp_processed_riff	fallback:other	1
1542	sculpted_abrasive_noise	fallback:other	1
1543	seasick_doom_bass_dirge	fallback:other	1
1544	sex_power_cultural_nightmare	fallback:other	1
1545	shinier_suicide_surface	fallback:other	1
1546	skewed_pop_hooks_under_dread	fallback:other	1
1548	sly_sonic_insincerity	fallback:other	1
1549	somnambulant_downtown_churn	fallback:other	1
1551	spartan_industrial_masterpiece	fallback:other	1
1552	species_survival_apocalypse	fallback:other	1
1553	static_loop_cadence_variation	fallback:other	1
1554	status_and_fetish_interrogation	fallback:other	1
1555	stone_age_science_fiction	fallback:other	1
1557	tape_collage_complexity	fallback:other	1
1558	tape_warped_time	fallback:other	1
1559	threshold_and_patience_interrogation	fallback:other	1
1560	thunder_violence_lust	fallback:other	1
1562	trigger_word_hiccup_repetition	fallback:other	1
1563	tropical_lounge_machine_swing	fallback:other	1
1564	true_crime_tape_verite	fallback:other	1
1565	unresolved_tension_structure	fallback:other	1
1566	wall_of_agony_blur	fallback:other	1
1568	adult_mortality_romantic_dread	fallback:other	1
1570	all_out_emotional_assault	fallback:other	1
1571	ambitious_arcane_song_titles	fallback:other	1
1572	angst_and_urgency	fallback:other	1
1573	antiwar_hidden_power_critique	fallback:other	1
1574	apocalyptic_bedroom_fantasy	fallback:other	1
1575	atmosphere_minimalism_collision	fallback:other	1
1577	austere_claustrophobic_inventiveness	fallback:other	1
1578	big_machine_bass_anthem	fallback:other	1
1579	bleak_transcendence	fallback:other	1
1580	cathedral_gothic_production	fallback:other	1
1581	cavernous_reverb_world	fallback:other	1
1582	chiming_synth_texture	fallback:other	1
1583	choir_driven_dancefloor_grandeur	fallback:other	1
1584	chorused_bass_depth	fallback:other	1
1585	close_complicated_vocal_harmonies	fallback:other	1
1588	cold_war_romantic_apocalypse	fallback:other	1
1589	consistent_monochrome_mood	fallback:other	1
1590	controlled_vocal_histrionics	fallback:other	1
1591	cover_version_eclipses_original	fallback:other	1
1592	cult_high_water_mark	fallback:other	1
1593	curated_label_supergroup	fallback:other	1
1594	danceable_art_goth	fallback:other	1
1595	dark_foreboding_core	fallback:other	1
1597	death_disco_before_the_fact	fallback:other	1
1598	deep_echo_medieval_dusk	fallback:other	1
1599	delay_chorus_guitar_architecture	fallback:other	1
1601	discord_and_gloom	fallback:other	1
1602	discordant_anti_funk	fallback:other	1
1603	doomed_romantic_hues	fallback:other	1
1605	drum_machine_guitar_processing	fallback:other	1
1606	duo_intimacy	fallback:other	1
1607	early_cure_emotional_shading	fallback:other	1
1608	economical_relentlessness	fallback:other	1
1609	eeriness_enchantment_balance	fallback:other	1
1611	emotional_clarity	fallback:other	1
1612	emotional_legibility_beyond_words	fallback:other	1
1614	epic_emotional_immersion	fallback:other	1
1615	ethereal_keyboard_chamber_blend	fallback:other	1
1617	four_ad_house_aesthetic	fallback:other	1
1620	goth_to_monumental_pop_expansion	fallback:other	1
1621	gothic_reverie_threshold	fallback:other	1
1624	gritty_human_early_sound	fallback:other	1
1626	heavenly_pop_accessibility	fallback:other	1
1627	heavy_riff_austerity	fallback:other	1
1628	hidden_agenda_paranoia	fallback:other	1
1629	historical_mythic_inspiration	fallback:other	1
1630	hymnal_structure	fallback:other	1
1631	hypnotically_abrasive_opening	fallback:other	1
1632	icicle_drum_machine	fallback:other	1
1633	illness_and_psychic_collapse	fallback:other	1
1639	influenced_genre__shoegaze__shimmering_guitar_vocal_layering	legacy_relation_text	1
1640	intense_muscular_beat	fallback:other	1
1642	keening_operatic_unintelligibility	fallback:other	1
1643	layered_sonic_gauze	fallback:other	1
1644	liquid_to_ice_guitar	fallback:other	1
1645	looming_inevitability	fallback:other	1
1646	louder_intensified_trilogy_climax	fallback:other	1
1648	lush_sensual_production	fallback:other	1
1649	male_female_side_structure	fallback:other	1
1651	melancholic_cross_artist_curation	fallback:other	1
1652	melodic_bass_lead	fallback:other	1
1653	melodic_pop_sensibility_leap	fallback:other	1
1654	menacing_melodic_bass	fallback:other	1
1655	minimal_gothic_clang	fallback:other	1
1656	minimalist_atmospheric_guitar	fallback:other	1
1657	morbid_power_awareness	fallback:other	1
1658	multi_vocalist_studio_collage	fallback:other	1
1659	murky_atmospheric_interludes	fallback:other	1
1660	murky_synth_goth	fallback:other	1
1661	mythic_song_title_world	fallback:other	1
1662	nihilistic_gothic_extremity	fallback:other	1
1663	nonverbal_emotionality	fallback:other	1
1664	obscure_song_reinterpretation	fallback:other	1
1665	oceanically_bleak_sparkling_beauty	fallback:other	1
1667	otherworldly_human_vocal_illegibility	fallback:other	1
1668	paranoid_dissociation	fallback:other	1
1669	plaintive_hopeless_emotion	fallback:other	1
1671	precision_and_concision	fallback:other	1
1672	rapturous_invention	fallback:other	1
1673	raw_desperate_creation	fallback:other	1
1674	restrained_pop_gloom	fallback:other	1
1675	reverb_heavy_drum_scale	fallback:other	1
1676	ritualistic_near_east_vocalization	fallback:other	1
1678	shadow_emergence_fade_in	fallback:other	1
1679	single_grand_dense_continuum	fallback:other	1
1680	smoke_and_mirrors_new_wave	fallback:other	1
1681	solitary_authorial_vision	fallback:other	1
1682	spiritual_desolation	fallback:other	1
1683	spiritual_monumentality	fallback:other	1
1684	spooky_new_wave_transition	fallback:other	1
1685	steinman_gothic_maximalism	fallback:other	1
1686	suite_like_feedback_linkage	fallback:other	1
1688	symphonic_otherworldliness	fallback:other	1
1689	taking_flight_ethereality	fallback:other	1
1690	teenage_emotion_transcended	fallback:other	1
1691	theatrical_vocal_extremity	fallback:other	1
1692	thrashy_overdriven_guitar	fallback:other	1
1693	transcendent_countermelodic_vocals	fallback:other	1
1694	tribal_drum_suffocation	fallback:other	1
1695	tribal_drum_wall_of_sound	fallback:other	1
1696	twisted_cabaret	fallback:other	1
1697	tympani_cello_trombone_palette	fallback:other	1
1699	vampiric_yawn_vocal	fallback:other	1
1700	violent_art_school_energy	fallback:other	1
1701	virtually_unbearable_intent	fallback:other	1
1702	voice_as_sculpted_sigh	fallback:other	1
1703	warped_psychedelic_guitar	fallback:other	1
1704	weird_fiction_theatre	fallback:other	1
1705	wordless_ecstatic_songwriting	fallback:other	1
1706	adapted_from_work__Q1213293__nested_story_architecture	legacy_relation_text	1
1707	adapted_from_work__Q7476662__social_panorama_and_failed_idealism	legacy_relation_text	1
1708	aesopian_totalitarian_subversion	fallback:other	1
1709	ambiguous_invasion_power	fallback:other	1
1710	anonymous_survivor_crowd	fallback:other	1
1711	appearance_truth_misalignment	fallback:other	1
1712	archaic_poetic_civil_war_image	fallback:other	1
1713	aristocratic_decline_capitalist_ascent	fallback:other	1
1715	asocial_fiction	fallback:other	1
1716	audience_deprived_masculinity	fallback:other	1
1717	automotive_body_exploitation	fallback:other	1
1718	baroque_aristocratic_decay	fallback:other	1
1719	baroque_fireworks_of_association	fallback:other	1
1721	beauty_monster_appearance_game	fallback:other	1
1722	biological_inconsequence_metaphysics	fallback:other	1
1724	book_inside_war_frame	fallback:other	1
1725	books_pulped_into_food	fallback:other	1
1726	bourgeois_nobility_decomposition	fallback:other	1
1727	bunker_civilization_collapse	fallback:other	1
1728	bureaucratic_power_as_service	fallback:other	1
1729	burlesque_social_metaphor	fallback:other	1
1730	camera_induced_narrative_stasis	fallback:other	1
1731	car_runs_on_human_blood	fallback:other	1
1732	cat_low_angle_crime_witness	fallback:other	1
1733	censorship_rewritten_schizophrenia	fallback:other	1
1734	century_spanning_unaging_bodies	fallback:other	1
1735	community_destruction_social_fiction	fallback:other	1
1736	corporate_vampire_consumer_satire	fallback:other	1
1737	corpse_as_composed_beauty	fallback:other	1
1739	darwinian_social_pecking_order	fallback:other	1
1740	decaying_sanatorium_time_labyrinth	fallback:other	1
1741	devotion_vs_performer_narcissism	fallback:other	1
1742	diary_marx_whitman_bierce_collage	fallback:other	1
1744	double_exposure_historical_epic	fallback:other	1
1745	dual_role_sister_mirror	fallback:other	1
1747	emigration_liberty_independence	fallback:other	1
1748	erotic_necrophilia	fallback:other	1
1749	essayistic_association_explosion	fallback:other	1
1750	existential_decency_under_terror	fallback:other	1
1751	experimental_narrative_hybrid	fallback:other	1
1752	expressionist_subjective_disorientation	fallback:other	1
1753	false_priest_social_node	fallback:other	1
1756	film_language_as_subject	fallback:other	1
1757	forced_explorer_social_disposal	fallback:other	1
1758	gliding_crowd_navigation	fallback:other	1
1760	grotesque_cruelty_wry_humor	fallback:other	1
1761	hermetic_visual_universe	fallback:other	1
1762	heroism_as_social_execution	fallback:other	1
1763	high_stylization_ironic_kitsch	fallback:other	1
1765	historical_time_manipulation	fallback:other	1
1766	holocaust_collective_trauma_phantasmagoria	fallback:other	1
1768	human_object_animal_blur	fallback:other	1
1769	hungarian_underground_band_mosaic	fallback:other	1
1771	image_material_intervention	fallback:other	1
1773	influence_movement__german_expressionism__sepia_claustrophobic_form	legacy_relation_text	1
1774	jealousy_greed_poison_fairy_tale	fallback:other	1
1775	journalist_conscience_birth	fallback:other	1
1776	land_survey_as_filmmaking_metaphor	fallback:other	1
1777	large_scale_experimental_epic	fallback:other	1
1778	lavish_period_social_panorama	fallback:other	1
1779	light_editing_fade_to_white	fallback:other	1
1780	light_shadow_ghost_pair	fallback:other	1
1781	low_budget_multimedia_feature	fallback:other	1
1782	low_resource_visual_unity	fallback:other	1
1784	martial_law_premonition	fallback:other	1
1785	media_circus_crucifixion	fallback:other	1
1786	media_consumes_reality	fallback:other	1
1788	medieval_iconography_modern_society	fallback:other	1
1790	midnight_movie_intellectual_maze	fallback:other	1
1792	mock_new_testament_spectacle	fallback:other	1
1793	modernity_as_blocked_progress	fallback:other	1
1794	morbid_social_satire	fallback:other	1
1795	myth_psychology_history_fusion	fallback:other	1
1796	mythical_ark_mass_delusion	fallback:other	1
1797	narrative_inertia	fallback:other	1
1798	nationalist_radicalization_satire	fallback:other	1
1799	neon_fog_wet_concrete_apocalypse	fallback:other	1
1800	nested_story_labyrinth	fallback:other	1
1801	new_money_unrequited_obsession	fallback:other	1
1803	omnipotent_tv_propaganda	fallback:other	1
1804	operatic_love_and_doom	fallback:other	1
1805	opulent_prop_sensory_world	fallback:other	1
1806	outsider_unable_to_enter_reality	fallback:other	1
1807	painterly_bourgeois_decay	fallback:other	1
1809	penderecki_surreal_soundscape	fallback:other	1
1810	petit_bourgeois_death_mysticism	fallback:other	1
1811	poison_mirror_gothic	fallback:other	1
1812	polish_jewish_vanishing_world	fallback:other	1
1814	present_day_political_social_critique	fallback:other	1
1816	radio_role_rewrites_gendered_script	fallback:other	1
1817	rapid_cut_fisheye_psychosis	fallback:other	1
1819	recursive_narrative_instability	fallback:other	1
1820	revulsion_with_visual_enchantment	fallback:other	1
1821	romantic_love_material_wealth_elusiveness	fallback:other	1
1822	science_technology_visual_citation	fallback:other	1
1823	self_created_beloved_image	fallback:other	1
1824	semi_dickensian_decay	fallback:other	1
1825	sepia_claustrophobic_dystopia	fallback:other	1
1826	shelter_as_emotional_prison	fallback:other	1
1827	state_sacrifice_as_entertainment	fallback:other	1
1829	surveillance_society_satire	fallback:other	1
1830	telescope_masked_view	fallback:other	1
1831	television_eats_reality	fallback:other	1
1832	time_as_sublime_antiquarium	fallback:other	1
1833	torn_dissolving_film_material	fallback:other	1
1834	totalitarian_soul_deformation	fallback:other	1
1835	toxic_castle_desire	fallback:other	1
1836	vivid_color_symbolism	fallback:other	1
1837	war_trauma_afterlife	fallback:other	1
1838	worker_blood_extraction_metaphor	fallback:other	1
1839	adapted_from_work__Q148643__queer_oedipal_structure	legacy_relation_text	1
1841	apartment_confinement_gender_terror	fallback:other	1
1842	authoritarianism_inside_liberation_movement	fallback:other	1
1844	avant_documentary_fiction_dialectic	fallback:other	1
1846	black_and_white_color_political_rupture	fallback:other	1
1847	body_as_social_battleground	fallback:other	1
1848	boss_authority_private_fascism	fallback:other	1
1849	breachtian_film_within_film	fallback:other	1
1850	carnival_collage_narration	fallback:other	1
1852	city_as_psychic_machine	fallback:other	1
1853	citywide_bombing_desperation_montage	fallback:other	1
1854	clock_monopoly_village_power	fallback:other	1
1855	coded_calendar_organization	fallback:other	1
1856	concert_film_as_dystopian_action	fallback:other	1
1859	cyclical_escape_returns_home	fallback:other	1
1860	direct_address_anti_institutional_revolt	fallback:other	1
1861	distorted_television_protest_image	fallback:other	1
1862	diy_steel_mechanized_society	fallback:other	1
1864	domestic_torture_power_microcosm	fallback:other	1
1866	externalized_speed_culture	fallback:other	1
1867	factual_crime_political_abstraction	fallback:other	1
1868	family_exit_into_public_street	fallback:other	1
1869	fatalism_without_samurai_heroism	fallback:other	1
1870	female_escape_reverses_control	fallback:other	1
1871	filmmaker_confronts_younger_self	fallback:other	1
1872	forensic_empathy_contamination	fallback:other	1
1873	ghost_companion_after_murder	fallback:other	1
1874	grainy_low_budget_road_velocity	fallback:other	1
1878	influence_work__Q38531__cyclical_village_time_and_clan_myth	legacy_relation_text	1
1880	inky_monochrome_moral_void	fallback:other	1
1881	jarring_montage_aggressive_explosion	fallback:other	1
1882	locked_institution_massacre	fallback:other	1
1883	low_budget_chamber_concentration	fallback:other	1
1884	low_tech_expressionist_interior	fallback:other	1
1885	male_sexual_consciousness_autopsy	fallback:other	1
1886	marginal_youth_reclaims_streets	fallback:other	1
1887	materialist_modernity_rejection	fallback:other	1
1891	minimalist_darkness_consumes_color	fallback:other	1
1893	modernization_drains_village_magic	fallback:other	1
1894	mosh_pit_camera_blocking	fallback:other	1
1898	object_names_eroded_by_forgetting	fallback:other	1
1899	objective_time_order_deconstruction	fallback:other	1
1900	patterned_subway_murder_rhythm	fallback:other	1
1901	pink_cinema_as_political_form	fallback:other	1
1902	poetics_of_cruelty	fallback:other	1
1903	poetry_theatre_cinema_total_art	fallback:other	1
1905	psychedelic_vignette_montage	fallback:other	1
1906	public_transit_as_dread_network	fallback:other	1
1908	queer_shinjuku_counterculture	fallback:other	1
1909	rapid_intercut_external_psychic_realism	fallback:other	1
1910	repeated_angle_pursuit_disorientation	fallback:other	1
1911	revolutionary_cell_self_destruction	fallback:other	1
1912	rival_biker_gang_fragmentation	fallback:other	1
1913	rooftop_made_claustrophobic	fallback:other	1
1915	serial_killing_as_civic_routine	fallback:other	1
1916	sexual_refusal_critiques_pink_spectatorship	fallback:other	1
1917	sexual_violence_as_power_analysis	fallback:other	1
1922	suicidal_love_social_refusal	fallback:other	1
1923	surreal_violence_frustrated_sexuality	fallback:other	1
1924	theatrical_source_radical_reconstruction	fallback:other	1
1925	time_erodes_autobiographical_truth	fallback:other	1
1926	traumatized_youth_mutual_recognition	fallback:other	1
1927	unconscious_violence_exposes_monstrosity	fallback:other	1
1928	undercranked_city_abstraction	fallback:other	1
1930	violence_answered_by_nonsexual_intimacy	fallback:other	1
1931	visual_form_as_psychic_reality	fallback:other	1
1932	white_uniform_vulnerability_system	fallback:other	1
1934	working_class_rite_of_passage	fallback:other	1
1935	youth_escape_from_inherited_order	fallback:other	1
1936	andean_landscape_as_social_relation	fallback:other	1
1938	anti_imperialist_direct_action_cinema	fallback:other	1
1939	anti_linear_cosmic_montage	fallback:other	1
1940	anti_neocolonial_manifesto	fallback:other	1
1941	apocalyptic_anti_colonial_collage	fallback:other	1
1942	archive_intertitle_graph_interview_collage	fallback:other	1
1943	aymara_subjective_center	fallback:other	1
1944	baroque_narrative_proliferation	fallback:other	1
1945	baroque_political_theatre	fallback:other	1
1946	blood_scarcity_between_city_and_community	fallback:other	1
1947	brazil_as_planetary_allegory	fallback:other	1
1948	cangaceiro_myth_afterlife	fallback:other	1
1949	canudos_historical_afterimage	fallback:other	1
1951	cinema_as_multiplicity_of_languages	fallback:other	1
1953	civilization_to_cannibalism	fallback:other	1
1954	clandestine_segmented_exhibition	fallback:other	1
1955	collective_narrator_after_screening	fallback:other	1
1956	collective_protagonist	fallback:other	1
1957	collector_failed_total_system	fallback:other	1
1958	colonial_mestizo_violence	fallback:other	1
1959	color_saturated_revolutionary_ritual	fallback:other	1
1960	community_ritual_enables_filmmaking	fallback:other	1
1961	cordel_ballad_narration	fallback:other	1
1962	cosmogonic_national_universalization	fallback:other	1
1963	cowherd_between_prophet_and_cangaceiro	fallback:other	1
1964	dead_or_ghostly_characters	fallback:other	1
1965	death_frees_narrative_possibility	fallback:other	1
1966	diasporic_argentina_as_performance	fallback:other	1
1969	documentary_fiction_indistinction	fallback:other	1
1970	elite_speech_as_empty_spectacle	fallback:other	1
1972	exile_artists_collective_creation	fallback:other	1
1974	exile_without_anchor	fallback:other	1
1975	fictional_republic_as_brazilian_allegory	fallback:other	1
1976	film_structure_shaped_by_repression	fallback:other	1
1977	flashback_structural_complexity	fallback:other	1
1979	forced_sterilization_imperialism	fallback:other	1
1981	freeze_frame_rifles_call_to_action	fallback:other	1
1982	frenetic_myth_to_stylized_reality	fallback:other	1
1983	ghosts_and_living_share_the_night	fallback:other	1
1984	guerrilla_distribution_form	fallback:other	1
1985	hired_killer_political_conversion	fallback:other	1
1986	historical_witnesses_play_themselves	fallback:other	1
1987	history_myth_media_simultaneity	fallback:other	1
1988	hunger_as_formal_violence	fallback:other	1
1989	image_generates_story	fallback:other	1
1990	impossible_cartography	fallback:other	1
1991	indigenous_community_as_historical_agent	fallback:other	1
1993	influenced_movement__cinema_novo__aesthetics_of_hunger_form	legacy_relation_text	1
1994	influenced_movement__third_cinema__guerrilla_screening_and_debate	legacy_relation_text	1
1995	influenced_movement__third_cinema__indigenous_collective_action_form	legacy_relation_text	1
1996	irreverent_death_iconography	fallback:other	1
1997	island_as_unstable_psychic_map	fallback:other	1
1998	landscape_witnesses_social_injustice	fallback:other	1
1999	language_nation_morality_boundaries	fallback:other	1
2000	late_style_formal_overload	fallback:other	1
2001	massacre_geography_as_archive	fallback:other	1
2002	media_power_and_failed_action	fallback:other	1
2003	melancholy_countered_by_play	fallback:other	1
2005	messianic_bandit_cycle	fallback:other	1
2006	militant_film_as_weapon	fallback:other	1
2008	missing_image_organizes_interpretation	fallback:other	1
2009	mock_art_documentary	fallback:other	1
2010	multiple_christ_figures	fallback:other	1
2011	murderous_innocence	fallback:other	1
2012	music_theatre_poetry_political_synthesis	fallback:other	1
2013	myth_politics_revolutionary_collision	fallback:other	1
2014	nation_as_allegorical_territory	fallback:other	1
2017	nonprofessional_community_performance	fallback:other	1
2018	object_body_metamorphosis	fallback:other	1
2019	open_debate_intervals	fallback:other	1
2020	opera_like_cinematic_totality	fallback:other	1
2021	paranoid_iconology	fallback:other	1
2022	participatory_reenactment	fallback:other	1
2023	peace_corps_expulsion_effect	fallback:other	1
2024	phantom_ship_infinite_story	fallback:other	1
2025	physical_law_becomes_unreliable	fallback:other	1
2026	poet_intellectual_paralysis	fallback:other	1
2027	politics_as_operatic_trance	fallback:other	1
2028	poor_material_creativity	fallback:other	1
2029	popular_religion_class_conflict	fallback:other	1
2030	populism_oligarchy_coup_triangle	fallback:other	1
2031	production_scarcity_becomes_form	fallback:other	1
2032	prosthetic_body_trompe_loeil	fallback:other	1
2033	quechua_aymara_language_as_political_form	fallback:other	1
2034	representation_language_image_labyrinth	fallback:other	1
2035	return_after_dictatorship	fallback:other	1
2036	revolutionary_desire_without_collective_subject	fallback:other	1
2037	revolutionary_mourning_as_public_history	fallback:other	1
2038	ritualized_survival_absurdity	fallback:other	1
2039	romantic_reconciliation_after_exile	fallback:other	1
2041	saint_bandit_peasant_coalition	fallback:other	1
2043	simulacral_repetition	fallback:other	1
2045	spectator_as_participant	fallback:other	1
2046	surreal_communicating_vessel	fallback:other	1
2047	survivors_reenact_state_massacre	fallback:other	1
2048	tableaux_vivants_as_investigative_machine	fallback:other	1
2050	tango_as_political_mourning	fallback:other	1
2051	tanguedia_form	fallback:other	1
2052	television_ritual_architecture_collision	fallback:other	1
2053	testimonial_reconstruction	fallback:other	1
2054	tragedy_and_tango_fusion	fallback:other	1
2055	two_dimensional_world_as_lie	fallback:other	1
2056	unfinished_homeland_in_musical_theatre	fallback:other	1
2057	visible_special_effect_artifice	fallback:other	1
2058	voiceover_coherence_as_trap	fallback:other	1
2064	influenced_artist__Q1533787__slow_oppressive_weight	legacy_relation_text	1
2065	influenced_artist__Q334093__slow_oppressive_weight	legacy_relation_text	1
2066	intended_swan_song_breakthrough	fallback:other	1
2067	one_or_two_note_repetition	fallback:other	1
2068	oppression_pain_degradation	fallback:other	1
2069	quiet_intensity_without_release	fallback:other	1
2070	ramshackle_tight_structure	fallback:other	1
2071	subdued_measured_industrial	fallback:other	1
2072	tonal_melody_in_industrial_orchestra	fallback:other	1
2073	twin_drum_attack	fallback:other	1
2074	whisper_dominant_vocals	fallback:other	1
2075	bank_robbery_conspiracy	fallback:other	1
2076	bond_influenced_spy_adventure	fallback:other	1
2077	bond_style_sexploitation	fallback:other	1
2078	british_west_german_coproduction	fallback:other	1
2079	cemetery_undead_mystery	fallback:other	1
2080	color_period_krimi	fallback:other	1
2081	concealed_poison_needle_weapon	fallback:other	1
2082	contemporary_illicitness_in_krimi	fallback:other	1
2083	convent_crime_mystery	fallback:other	1
2084	dancer_informant_murder	fallback:other	1
2085	direct_sequel	fallback:other	1
2086	disappearing_corpse_mystery	fallback:other	1
2087	edgar_wallace_adventure_spy	fallback:other	1
2088	false_return_of_master_criminal	fallback:other	1
2089	foggy_moor_castle	fallback:other	1
2090	german_italian_coproduction	fallback:other	1
2091	german_spanish_coproduction	fallback:other	1
2092	giallo_color_set_piece	fallback:other	1
2093	giant_hound_murder_mystery	fallback:other	1
2094	gorilla_costume_killer	fallback:other	1
2095	graduate_poster_credit_signal	fallback:other	1
2096	gruselkrimi	fallback:other	1
2097	hooded_clergyman_killer	fallback:other	1
2098	hound_of_baskervilles_reworking	fallback:other	1
2099	inheritance_murder_chain	fallback:other	1
2100	international_drug_ring	fallback:other	1
2101	late_rialto_wallace_entry	fallback:other	1
2102	late_wallace_brand_extension	fallback:other	1
2103	laughing_corpse_mystery	fallback:other	1
2104	mad_love_villain	fallback:other	1
2105	meta_remake_acknowledgment	fallback:other	1
2106	phantom_like_gothic_haunting	fallback:other	1
2107	poison_gas_murder_device	fallback:other	1
2108	pornography_paranoia_mystery	fallback:other	1
2109	post_1964_wallace_loose_adaptation	fallback:other	1
2110	radioactive_mineral_spy_plot	fallback:other	1
2111	red_robed_killer	fallback:other	1
2112	remake_of_earlier_krimi	fallback:other	1
2113	superspy_krimi_hybrid	fallback:other	1
2114	swinging_sixties_exploitation	fallback:other	1
2115	theater_dancer_murder_cycle	fallback:other	1
2116	wallace_brand_marketing_shell	fallback:other	1
2117	whip_ball_murder_weapon	fallback:other	1
2118	zombie_motif_before_romero	fallback:other	1
2119	zombifying_mineral	fallback:other	1
2123	austere_scandinavian_atmosphere	fallback:other	1
2124	babysitter_in_peril_proto_slasher	fallback:other	1
2125	bernard_herrmann_hitchcockian_score	fallback:other	1
2126	british_giallo_precursor	fallback:other	1
2127	child_body_transference	fallback:other	1
2128	child_murder_trauma	fallback:other	1
2129	child_psychopath	fallback:other	1
2132	corpse_return_ambiguity	fallback:other	1
2134	daylight_suspense	fallback:other	1
2135	disturbed_daughter_narrative	fallback:other	1
2136	doll_signature_murders	fallback:other	1
2137	domestic_suspense_chamber_piece	fallback:other	1
2138	elaborate_escape_mechanics	fallback:other	1
2140	escaped_maniac_stalker	fallback:other	1
2141	fairy_tale_romance_inversion	fallback:other	1
2143	family_secrets_murder	fallback:other	1
2145	fatalistic_love_story	fallback:other	1
2146	female_conspiracy_against_abuser	fallback:other	1
2150	hallucination_or_deception_ambiguity	fallback:other	1
2151	incestuous_twin_bond	fallback:other	1
2152	institutional_elder_conspiracy	fallback:other	1
2153	intergenerational_family_control	fallback:other	1
2156	justice_system_failure	fallback:other	1
2158	language_barrier_isolation	fallback:other	1
2161	missing_woman_mystery	fallback:other	1
2163	music_box_murder_motif	fallback:other	1
2164	occult_rejuvenation_ritual	fallback:other	1
2166	paranoid_family_conspiracy	fallback:other	1
2167	parental_death_suspicion	fallback:other	1
2168	peeping_tom_echo	fallback:other	1
2169	poisoned_husband_plot	fallback:other	1
2172	romantic_mystery_to_murder	fallback:other	1
2174	schoolgirl_murder_mystery	fallback:other	1
2176	sexual_violence_exploitation	fallback:other	1
2177	sexualized_gore	fallback:other	1
2178	single_location_siege	fallback:other	1
2180	swinging_london_decay	fallback:other	1
2182	unreliable_criminal_narration	fallback:other	1
2183	unreliable_perception	fallback:other	1
2185	vacationer_in_peril	fallback:other	1
2187	voyeurism_complicity	fallback:other	1
2189	wrongfully_confined_avenger	fallback:other	1
2190	youth_culture_backlash	fallback:other	1
2191	4ad_goth_crossborder_success	fallback:other	1
2192	all_death_song_program	fallback:other	1
2193	alternative_country	fallback:other	1
2195	apocalyptic_religious_imagery	fallback:other	1
2196	artistic_pinnacle_rebirth	fallback:other	1
2197	avant_garde_goth	fallback:other	1
2198	avant_garde_la_goth	fallback:other	1
2199	avant_pop	fallback:other	1
2201	baroque_gothic_fury	fallback:other	1
2202	bass_baritone_vocals	fallback:other	1
2203	bass_forward_goth	fallback:other	1
2204	batcave_dancefloor_staple	fallback:other	1
2205	batcave_goth	fallback:other	1
2206	batcave_scene	fallback:other	1
2207	bauhaus_oriented_song_structure	fallback:other	1
2209	bloodcurdling_roots_impact	fallback:other	1
2210	boschian_gothic_artwork	fallback:other	1
2211	brain_frying_psychedelia	fallback:other	1
2212	brooding_bassline	fallback:other	1
2213	burundi_style_drumming	fallback:other	1
2214	cabaret_goth	fallback:other	1
2215	camp_disturbing_creativity	fallback:other	1
2216	catacomb_echo_production	fallback:other	1
2217	catchy_aggressive_goth	fallback:other	1
2218	charting_batcave_goth	fallback:other	1
2219	chris_stein_production	fallback:other	1
2220	classical_motif_goth	fallback:other	1
2221	colin_newman_production	fallback:other	1
2222	compact_goth_album	fallback:other	1
2224	compressed_tinny_mix	fallback:other	1
2225	country_blues_overhaul	fallback:other	1
2226	creative_high_point	fallback:other	1
2227	creepy_echo_guitar	fallback:other	1
2230	danzig_transition_record	fallback:other	1
2231	dark_american_history_imagery	fallback:other	1
2232	dark_wave	fallback:other	1
