entity_id	label	old_date	old_precision	new_date_type	new_date	new_precision
1729	Silence Is Sexy	2000-01-01	1	release	2000-01-01	1
1730	La mano de un hombre muerto	1962-01-01	1	release	1962-01-01	1
1731	Social Distortion	1990-01-01	1	release	1990-01-01	1
1732	Solamente nero	1978-01-01	1	release	1978-01-01	1
1733	Somewhere Between Heaven and Hell	1992-01-01	1	release	1992-01-01	1
1734	Spasmo	1974-02-16	3	release	1974-02-16	3
1735	Spogliamoci così, senza pudor	1976-12-03	3	release	1976-12-03	3
1736	Storia di una monaca di clausura	1973-11-09	3	release	1973-11-09	3
1737	Suor Emanuelle	1977-08-10	3	release	1977-08-10	3
1738	Tabula Rasa	1993-01-01	1	release	1993-01-01	1
1739	Tales from the Hood	1995-01-01	1	release	1995-01-01	1
1740	Terminal Tower	1985-01-01	1	release	1985-01-01	1
1741	That's Life	1978-11-01	2	release	1978-11-01	2
1742	The Alien Factor	1978-01-01	1	release	1978-01-01	1
1743	The Bat Whispers	1930-01-01	1	release	1930-01-01	1
1744	The Charm of the Highway Strip	1994-04-18	3	release	1994-04-18	3
1745	The Faust Tapes	1973-01-01	1	release	1973-01-01	1
1746	The Ideal Copy	1987-04-01	2	release	1987-04-01	2
1747	The Litanies of Satan	1982-02-25	3	publication	1982-02-25	3
1748	The Lords of the New Church	1982-07-01	2	release	1982-07-01	2
1749	The Method to Our Madness	1984-01-01	1	release	1984-01-01	1
1750	The Saints Are Coming: The Best of The Skids	2007-01-01	1	release	2007-01-01	1
1751	The Uh-Oh! Show	2009-01-01	1	release	2009-01-01	1
1752	Thriller	1960-09-13	3	broadcast_start	1960-09-13	3
1753	A Quiet Week in the House	1969-01-01	1	release	1969-01-01	1
1754	Top Model	1988-01-01	1	release	1988-01-01	1
1755	UK Decay	1979-01-01	1	point_in_time	1979-01-01	1
1756	Hello America	1981-06-04	3	publication	1981-06-04	3
1757	Mesto na zemle	2001-07-12	3	release	2001-07-12	3
1758	Christina chez les morts vivants	1971-01-01	1	release	1971-01-01	1
1759	Eleven Days, Eleven Nights	1986-01-01	1	release	1986-01-01	1
1760	Vapors	1963-01-01	1	release	1963-01-01	1
1761	Vulgaria	2012-01-01	1	release	2012-01-01	1
1762	West End Blues	1928-01-01	1	publication	1928-01-01	1
1763	Wig Out at Denko's	1987-07-01	2	release	1987-07-01	2
1764	Wild Gals of the Naked West	1961-01-01	1	release	1961-01-01	1
1765	Yes Sir, I Will	1983-01-01	1	release	1983-01-01	1
1766	4	2004-09-10	3	release	2004-09-10	3
1767	A Pagan Day	1984-01-01	1	release	1984-01-01	1
1768	Allegory and Self	1988-01-01	1	release	1988-01-01	1
1769	Black Ships Ate the Sky	2006-05-15	3	release	2006-05-15	3
1770	Cerebral Caustic	1995-01-01	1	release	1995-01-01	1
1771	Dreams Less Sweet	1983-01-01	1	release	1983-01-01	1
1772	Force the Hand of Chance	1982-01-01	1	release	1982-01-01	1
1773	Grotesque	1980-11-17	3	release	1980-11-17	3
1774	Hell Is Invisible... Heaven Is Her/e	2007-01-01	1	release	2007-01-01	1
1775	ファッション・ヘル	2010-01-01	1	release	2010-01-01	1
1776	No Thyself	2011-01-01	1	release	2011-01-01	1
1777	Radio Silence	1989-01-01	1	release	1989-01-01	1
1778	Reformation Post TLC	2007-01-01	1	release	2007-01-01	1
1779	Room to Live	1982-09-27	3	release	1982-09-27	3
1780	Song and Legend	1983-01-01	1	release	1983-01-01	1
1781	The Ape of Naples	2005-01-01	1	release	2005-01-01	1
1782	The Real New Fall LP	2003-10-27	3	release	2003-10-27	3
1783	The Unutterable	2000-01-01	1	release	2000-01-01	1
1784	Themes 2	1985-01-01	1	release	1985-01-01	1
1785	Thunder Perfect Mind	1992-07-28	3	release	1992-07-28	3
1786	Towards Thee Infinite Beat	1990-01-01	1	release	1990-01-01	1
1787	Trip Reset	1996-01-01	1	release	1996-01-01	1
1788	Zvuki Mu (album)	1989-01-01	1	release	1989-01-01	1
1789	Adaptatsiya	1992-01-01	1	point_in_time	1992-01-01	1
1790	Армагеддон-попс	1989-01-01	1	release	1989-01-01	1
1791	Бакенбарды	1990-01-01	1	release	1990-01-01	1
1792	Banda Chetyryoh	1995-12-01	2	point_in_time	1995-12-01	2
1793	The Ticket That Exploded	1962-01-01	1	publication	1962-01-01	1
1794	Vampyres	1974-01-01	1	release	1974-01-01	1
1795	Взломщик	1987-01-01	1	release	1987-01-01	1
1796	Nam's Angels	1970-01-01	1	release	1970-01-01	1
1797	Гадкие лебеди	2006-06-17	3	release	2006-06-17	3
1798	Golem	1980-01-01	1	release	1980-01-01	1
1799	Господин оформитель	1988-12-01	2	release	1988-12-01	2
1800	Группа крови	1988-01-01	1	publication	1988-01-01	1
1801	Q4155582	1992-01-01	1	release	1992-01-01	1
1802	Girls Nite Out	1982-01-01	1	release	1982-01-01	1
1803	Dream Demon	1988-01-01	1	release	1988-01-01	1
1804	Demons of the Mind	1972-01-01	1	release	1972-01-01	1
1805	The Children	1980-01-01	1	release	1980-01-01	1
1806	The Wild Boys	1969-01-01	1	publication	1971-01-01	1
1807	Q4164445	2004-01-01	1	release	2004-01-01	1
1808	Дом под звёздным небом	1991-01-01	1	release	1991-01-01	1
1809	The Snorkel	1958-01-01	1	release	1958-01-01	1
1810	El diabolico doctor Z	1966-01-01	1	release	1966-01-01	1
1812	Жопа	1990-01-01	1	release	1990-01-01	1
1813	天使のはらわた 赤い教室	1979-01-01	1	release	1979-01-01	1
1814	Forbidden Door	2009-01-22	3	release	2009-01-22	3
1815	Замок	1994-12-26	3	release	1994-12-26	3
1816	The Western Lands	1987-01-01	1	publication	1987-01-01	1
1817	Centurians of Rome	1981-01-01	1	release	1981-01-01	1
1818	Zachem snyatsya sny?	2007-01-01	1	release	2007-01-01	1
1819	Здорово и вечно	1989-01-01	1	release	1989-01-01	1
1820	Инструкция по выживанию	1990-01-01	1	release	1990-01-01	1
1821	Instruktsiya po Vyzhivaniyu	1985-01-01	1	point_in_time	1985-01-01	1
1822	Q4204008	1974-01-01	1	release	1974-01-01	1
1823	Трудно быть богом	2013-11-13	3	release	2013-11-13	3
1824	Йя-Хха	1986-01-01	1	release	1986-01-01	1
1825	Kiks	1991-01-01	1	release	1991-01-01	1
1827	Q4230048	1992-01-01	1	release	1992-01-01	1
1830	The Initiation	1984-01-01	1	release	1984-01-01	1
1831	Q4242872	1988-01-01	1	release	1988-01-01	1
1832	La horripilante bestia humana	1969-02-06	3	release	1969-02-06	3
1833	Q4290587	1974-01-01	1	release	1974-01-01	1
1834	わが友ヒットラー	1968-12-10	3	publication	1968-12-10	3
1835	Мышеловка	1987-01-01	1	release	1987-01-01	1
1836	The Soft Machine	1961-01-01	1	publication	1961-01-01	1
1837	A Home of Our Own	1993-01-01	1	release	1993-01-01	1
1838	Невыносимая лёгкость бытия	1997-01-01	1	release	1997-01-01	1
1839	Некрофилия	1987-01-01	1	release	1987-01-01	1
1840	The Zero Boys	1986-01-01	1	release	1986-01-01	1
1842	Confessions of a Driving Instructor	1976-01-01	1	release	1976-01-01	1
1843	The Severed Arm	1973-01-01	1	release	1973-01-01	1
1844	Daddy, Father Frost Is Dead	1991-01-01	1	release	1991-01-01	1
1845	Boys in the Sand	1971-12-29	3	release	1971-12-29	3
1846	Bloody Birthday	1981-01-01	1	release	1981-01-01	1
1847	Livery Stable Blues	1917-01-01	1	publication	1917-01-01	1
1848	20 Jazz Funk Greats	1979-12-01	2	release	1979-12-01	2
1850	Poganaya molodyozh'	1985-01-01	1	release	1985-01-01	1
1852	Посетитель музея	1989-07-16	3	release	1989-07-16	3
1853	Final Exam	1981-01-01	1	release	1981-01-01	1
1854	Q4379262	1975-01-01	1	release	1975-01-01	1
1855	Продано!	1989-01-01	1	release	1989-01-01	1
1856	The Place of Dead Roads	1983-01-01	1	publication	1983-01-01	1
1857	Q4381593	1988-01-01	1	release	1988-01-01	1
1858	Прыг-скок	1990-01-01	1	release	1992-01-01	1
1859	Психоделия Tomorrow	2001-10-01	2	release	2001-10-01	2
1860	Пыль	2005-06-20	3	release	2005-06-20	3
1861	Five Bottles of Vodka	2001-01-01	1	release	2001-01-01	1
1862	Q4391535	2005-01-01	1	release	2005-01-01	1
1863	Rok	1987-01-01	1	release	1987-01-01	1
1864	Русская симфония	1994-01-01	1	release	1994-01-01	1
1865	Русское поле экспериментов	1989-01-01	1	release	1989-01-01	1
1866	Love and Pain and the Whole Damn Thing	1973-01-01	1	release	1973-01-01	1
1867	Q4402952	1976-01-01	1	release	1976-01-01	1
1868	Серебряные головы	1998-01-01	1	release	1998-01-01	1
1869	Hammer and Sickle (film)	1994-01-01	1	release	1994-01-01	1
1870	The Glory Stompers	1967-11-22	3	release	1967-11-22	3
1871	Death Screams	1982-01-01	1	release	1982-01-01	1
1872	Q4427643	1989-01-01	1	release	1989-01-01	1
1873	Солнцеворот	1997-01-01	1	release	1997-01-01	1
1875	Сто лет одиночества	1993-01-01	1	release	1993-01-01	1
1876	Super-Cannes	1999-01-01	1	publication	2000-01-01	1
1877	Taboo	1982-01-01	1	release	1982-01-01	1
1878	Так закалялась сталь	1988-01-01	1	release	1988-01-01	1
1879	Therese and Isabelle	1968-01-01	1	release	1968-01-01	1
1880	Трагедия в стиле рок	1989-04-01	2	release	1989-04-01	2
1881	Трактористы 2	1992-01-01	1	release	1992-01-01	1
1882	Transnadyozhnost	1990-01-01	1	release	1990-01-01	1
1884	Убитые молнией	2002-01-01	1	release	2002-01-01	1
1885	Фонтан	1988-01-01	1	release	1988-01-01	1
1886	Khronika pikiruyushchego bombardirovshchika	1989-01-01	1	release	1989-01-01	1
1888	Чёрная роза — эмблема печали, красная роза — эмблема любви	1990-01-15	3	release	1990-01-15	3
1890	Шагреневая кость	1992-01-01	1	release	1992-01-01	1
1891	Equinox	1970-01-01	1	release	1970-01-01	1
1892	...If I Die, I Die	1982-01-01	1	release	1982-01-01	1
1893	09-15-2000, Brussels	2002-01-01	1	release	2002-01-01	1
1894	11	1989-01-01	1	release	1989-01-01	1
1895	1999	1999-01-25	3	release	1999-01-25	3
1896	24 Horas de Sexo Explícito	1985-01-01	1	release	1985-01-01	1
1898	2 Hype	1988-01-01	1	release	1988-01-01	1
1899	2x45	1982-05-01	2	release	1982-05-01	2
1900	93 'til Infinity	1993-01-01	1	release	1993-01-01	1
1901	The Key to Joy Is Disobedience	2003-01-01	1	release	2003-01-01	1
1902	A Chinese Torture Chamber Story	1994-01-01	1	release	1994-01-01	1
1903	A Closed Book	2010-01-01	1	release	2010-01-01	1
1904	A Few Small Repairs	1996-01-01	1	release	1996-01-01	1
1905	A History of the Blue Movie	1970-01-01	1	release	1970-01-01	1
1906	A Lonely Cow Weeps at Dawn	2003-01-01	1	release	2003-01-01	1
1907	A Night at the Adonis	1978-01-01	1	release	1978-01-01	1
1908	A Night to Dismember	1983-01-01	1	release	1983-01-01	1
1909	A Perfect Mystery	2000-01-01	1	release	2000-01-01	1
1911	A Trip to Marineville	1979-01-01	1	release	1979-01-01	1
1912	A Very Short Life	2009-01-01	1	release	2009-01-01	1
1913	Ein Virus kennt keine Moral	1986-01-16	3	release	1986-01-16	3
1914	Abnormal Family: Older Brother's Bride	1984-01-01	1	release	1984-01-01	1
1915	ആദ്യപാപം	1988-01-01	1	release	1988-01-01	1
1916	Adultery Diary: One More Time While I'm Still Wet	1996-01-01	1	release	1996-01-01	1
1917	Advantage	1983-01-01	1	release	1983-01-01	1
1918	Adventures of a Plumber's Mate	1978-05-18	3	release	1978-05-18	3
1919	Adventures of a Private Eye	1977-05-13	3	release	1977-05-13	3
1920	Adventures of a Taxi Driver	1976-05-23	3	release	1976-05-23	3
1921	Alchemical Playschool	2006-01-01	1	release	2006-01-01	1
1922	Aleph at Hallucinatory Mountain	2009-01-01	1	release	2009-01-01	1
1923	Alfie Darling	1975-01-01	1	release	1975-01-01	1
1924	Alice EP	1983-03-01	2	publication	1983-03-01	2
1925	Alien Soundtracks	1977-01-01	1	release	1977-01-01	1
1926	Alien from the Darkness	1996-01-01	1	release	1996-01-01	1
1927	All the King's Horses	2002-01-01	1	release	2002-01-01	1
1928	All the King's Men	2002-01-01	1	release	2002-01-01	1
1929	All the Pretty Little Horses	1996-01-01	1	release	1996-01-01	1
1930	Ambiguous	2003-01-01	1	release	2003-01-01	1
1931	Among the Living	1941-01-01	1	release	1941-01-01	1
1932	Anarchy in Japansuke	1999-01-01	1	release	1999-01-01	1
1933	Angels Die Hard	1970-07-08	3	release	1970-07-08	3
1934	Another Kind of Blues	1979-09-14	3	release	1979-09-14	3
1935	Any Day Now	1988-01-01	1	release	1988-01-01	1
1936	Apartment Wife: Affair In the Afternoon	1971-01-01	1	release	1971-01-01	1
1937	Arabian Knights	1981-07-24	3	publication	1981-07-24	3
1938	Die Armee der Liebenden oder Aufstand der Perversen	1979-03-12	3	release	1979-03-12	3
1939	Assault	1971-01-01	1	release	1971-01-01	1
1940	Asylum	1985-01-01	1	release	1985-01-01	1
1941	At the Chelsea Nightclub	1979-01-01	1	release	1979-01-01	1
1942	Attack of the Puppet People	1958-01-01	1	release	1958-01-01	1
1943	Attacked!!	1978-01-01	1	release	1978-01-01	1
1944	Au Pair Girls	1972-07-01	2	release	1972-07-01	2
1945	オーディション	1997-01-01	1	publication	1997-01-01	1
1946	Axe Victim	1974-01-01	1	release	1974-01-01	1
1947	Aye, and Gomorrah	1967-10-01	2	publication	1967-10-01	2
1948	Bad Girls Go to Hell	1965-01-01	1	release	1965-01-01	1
1949	Bad Music for Bad People	1984-01-01	1	release	1984-01-01	1
1950	Banned Book: Flesh Futon	1975-01-01	1	release	1975-01-01	1
1951	Beads from a Petal	1972-01-01	1	release	1972-01-01	1
1952	Beast of Blood	1970-05-06	3	release	1970-05-06	3
1953	Beast of the Yellow Night	1971-01-01	1	release	1971-01-01	1
1954	Beat Rhythm News	1979-01-01	1	release	1979-01-01	1
1955	Beauty No. 2	1965-01-01	1	release	1965-01-01	1
1956	Bed Dance	1967-01-01	1	release	1967-01-01	1
1957	Bedlam	1946-01-01	1	release	1946-01-01	1
1958	Before the Blackout	2005-01-01	1	release	2005-01-01	1
1959	Behind the Green Door: the Sequel	1986-01-01	1	release	1986-01-01	1
1960	Behind the Nudist Curtain	1964-01-01	1	release	1964-01-01	1
1961	Besieged City	2008-01-01	1	release	2008-01-01	1
1962	Beyond Thee Infinite Beat	1990-01-01	1	release	1990-01-01	1
1963	Beyond the Season	1992-08-25	3	release	1992-08-25	3
1964	Big Guns	1987-01-01	1	release	1987-01-01	1
1965	Bike Boy	1967-01-01	1	release	1967-01-01	1
1966	Billennium	1961-01-01	1	publication	1961-01-01	1
1967	Bitter Sweet	2004-01-01	1	release	2004-01-01	1
1968	Black Joy	2004-08-03	3	release	2004-08-03	3
1969	降頭	1975-10-02	3	release	1975-10-02	3
1970	Black Magic 2	1976-01-01	1	release	1976-01-01	1
1971	Blast-Off Girls	1967-01-01	1	release	1967-01-01	1
1972	Blaze Starr Goes Nudist	1962-01-01	1	release	1962-01-01	1
1973	Blissful Genuine Sex: Penetration!	1995-01-01	1	release	1995-01-01	1
1974	Blood Freak	1972-01-01	1	release	1972-01-01	1
1975	Blood Rage	1987-01-01	1	release	1987-01-01	1
1976	Blood Rites	1968-01-01	1	release	1968-01-01	1
1977	Blood and Guts in High School	1984-01-01	1	publication	1984-01-01	1
1978	Yawar Mallku	1969-01-01	1	release	1969-01-01	1
1979	Blue Film Woman	1969-01-01	1	release	1969-01-01	1
1980	Body and Soul	1991-01-01	1	release	1991-01-01	1
1981	Bordellet	1972-07-10	3	release	1972-07-10	3
1982	Борис Годунов	1989-01-01	1	release	1989-01-01	1
1983	Bouquet of Black Orchids	1993-01-01	1	release	1993-01-01	1
1984	Brave and Crazy	1989-09-11	3	release	1989-09-11	3
1985	Brides of Blood	1968-01-01	1	release	1968-01-01	1
1986	Brighter Now	1982-12-07	3	release	1982-12-07	3
1987	Buddies	1985-01-01	1	release	1985-01-01	1
1988	The Second You Sleep	2002-01-01	1	release	2002-01-01	1
1989	Burning Oil	1984-01-01	1	release	1984-01-01	1
1990	Burst City	1982-01-01	1	release	1982-01-01	1
1991	Buy	1979-01-01	1	release	1979-01-01	1
1992	C.C. and Company	1970-01-01	1	release	1970-01-01	1
1993	Caged Fury	1989-01-01	1	release	1989-01-01	1
1994	Calling the Public	2001-01-01	1	release	2001-01-01	1
1995	Camille 2000	1969-01-01	1	release	1969-01-01	1
1996	Candy Stripers	1978-01-01	1	release	1978-01-01	1
1997	Career Suicide	2007-01-01	1	release	2007-01-01	1
1998	Cast a Dark Shadow	1955-09-20	3	release	1955-09-20	3
1999	Castle Orgies	1971-01-01	1	release	1971-01-01	1
2000	Cathedral Engine	1994-01-01	1	release	1994-01-01	1
2001	Chemical Playschool 10	1997-01-01	1	release	1997-01-01	1
2002	Christ and the Pale Queens Mighty in Sorrow	1988-01-01	1	release	1988-01-01	1
2003	Chronopolis	1960-01-01	1	publication	1960-01-01	1
2004	Stadt der verlorenen Seelen	1983-02-05	3	release	1983-02-05	3
2005	修道女ルナの告白	1976-01-08	3	release	1976-01-08	3
2006	Loretta Lynn	1971-01-04	3	release	1971-01-04	3
2007	Code	1987-01-01	1	release	1987-01-01	1
2008	Coed Report: Yuko's White Breasts	1971-01-01	1	release	1971-01-01	1
2009	Cofralandes, Chilean Rhapsody	2002-01-01	1	release	2002-01-01	1
2010	Coil Presents Time Machines	2000-01-01	1	release	2000-01-01	1
2011	Colossal Youth	1980-02-01	2	release	1980-02-01	2
2012	Come Away with ESG	1983-01-01	1	release	1983-01-01	1
2013	Come Play with Me	1977-01-01	1	release	1977-01-01	1
2014	Commuter Husbands	1973-01-01	1	release	1973-01-01	1
2015	Confessions from a Holiday Camp	1977-01-01	1	release	1977-01-01	1
2016	Confessions from the David Galaxy Affair	1979-01-01	1	release	1979-01-01	1
2017	Confessions of a Pop Performer	1975-01-01	1	release	1975-01-01	1
2018	Confessions of a Window Cleaner	1974-01-01	1	release	1974-01-01	1
2019	Constant Shallowness Leads to Evil	2000-01-01	1	release	2000-01-01	1
2020	dissolution of the Soviet Union	1991-12-26	3	point_in_time	1991-12-26	3
2022	Crazy Fruit	1981-01-01	1	release	1981-01-01	1
2023	Crazy Love	1993-01-01	1	release	1993-01-01	1
2024	銀平町シネマブルース	1980-05-24	3	release	1980-05-24	3
2025	Crescendo	1970-01-01	1	release	1970-01-01	1
2026	Crime and Punishment U.S.A.	1959-01-01	1	release	1959-01-01	1
2027	Crushed Velvet Apocalypse	1990-01-01	1	release	1990-01-01	1
2028	Crystal Mass	2000-01-01	1	release	2000-01-01	1
2029	Curse	1983-01-01	1	release	1983-01-01	1
2030	D.O.A.: A Rite of Passage	1980-01-01	1	release	1980-01-01	1
2031	Dance with Me	1981-01-01	1	release	1981-01-01	1
2032	江戸川乱歩全集　恐怖奇形人間	1969-01-01	1	release	1969-01-01	1
2033	El libro de piedra	1969-07-18	3	release	1969-07-18	3
2034	Dawn	1987-01-01	1	release	1987-01-01	1
2035	Daydream	1981-01-01	1	release	1981-01-01	1
2036	Días de campo	2004-01-01	1	release	2004-01-01	1
2037	Death of a Scoundrel	1956-01-01	1	release	1956-01-01	1
2038	Demonio azul	1965-01-01	1	release	1965-01-01	1
2039	Tres tristes tigres	1968-01-01	1	release	1968-01-01	1
2040	Devil Fetus	1983-01-01	1	release	1983-01-01	1
2041	Diabeł	1988-03-01	2	release	1988-03-01	2
2042	Dialogues of Exiles	1975-01-01	1	release	1975-01-01	1
2043	Diamanda Galás	1984-01-01	1	release	1984-01-01	1
2044	Different Strokes	1997-01-01	1	release	1997-01-01	1
2045	Disconnected	2007-06-29	3	release	2007-06-29	3
2046	Docteur Jekyll et les femmes	1981-01-01	1	release	1981-01-01	1
2047	Don't Answer the Phone	1980-01-01	1	release	1980-01-01	1
2048	Don't Go in the Woods	1981-01-01	1	release	1981-01-01	1
2049	Don't Go to Strangers	1960-01-01	1	release	1960-01-01	1
2050	Double Agent 73	1974-01-01	1	release	1974-01-01	1
2051	Dr. Black, Mr. Hyde	1976-01-01	1	release	1976-01-01	1
2052	Dr. Lamb	1992-01-01	1	release	1992-01-01	1
2053	Driftglass	1971-01-01	1	publication	1971-01-01	1
2054	Drinking Gasoline	1985-01-01	1	publication	1985-01-01	1
2055	Droid	1988-01-01	1	release	1988-01-01	1
2056	Each Time I Kill	2007-01-01	1	release	2007-01-01	1
2057	Effects	2005-01-01	1	release	2005-01-01	1
2058	Heebie Jeebies	1926-01-01	1	publication	1926-01-01	1
2059	El Monstruo resucitado	1953-01-01	1	release	1953-01-01	1
2060	El Paso Wrecking Corp.	1978-01-01	1	release	1978-01-01	1
2061	El vampiro	1957-10-04	3	release	1957-10-04	3
2062	El fantasma del convento	1934-01-01	1	release	1934-01-01	1
2063	El mundo de los vampiros	1961-01-01	1	release	1961-01-01	1
2064	Elva	2002-01-29	3	release	2002-01-29	3
2065	Elvira's Movie Macabre	1981-09-26	3	broadcast_start	1981-09-26	3
2066	Emily	1976-01-01	1	release	1976-01-01	1
2067	Emmanuelle in Soho	1981-01-01	1	release	1981-01-01	1
2069	Stranded	1887-01-01	1	publication	1887-01-01	1
2070	En route	1895-01-01	1	publication	1895-01-01	1
2071	Endless Night	1972-10-05	3	release	1972-10-05	3
2072	England Dan & John Ford Coley	1971-01-01	1	release	1971-01-01	1
2073	処女のはらわた	1986-01-01	1	release	1986-01-01	1
2074	¡Miren que graves!	1799-01-01	1	inception	1799-01-01	1
2075	Si quebró el cántaro	1799-01-01	1	inception	1799-01-01	1
2076	Que viene el coco	1799-01-01	1	inception	1799-01-01	1
2077	Exposé	1976-01-01	1	release	1976-01-01	1
2078	Eye Spy with My Little Eye	2002-01-01	1	release	2002-01-01	1
2079	Fairy in a Cage	1977-01-01	1	release	1977-01-01	1
2080	Famous Monsters of Filmland	1958-01-01	1	inception	1958-01-01	1
2081	Fangoria	1979-01-01	1	inception	1979-01-01	1
2082	Fantasm Comes Again	1977-01-01	1	release	1977-01-01	1
2083	Fantasm	1976-01-01	1	release	1976-01-01	1
2084	さらば箱舟	1984-01-01	1	release	1984-01-01	1
2085	Farmer's Daughters	1975-01-01	1	release	1975-01-01	1
2086	Fascination: Portrait of a Lady	1977-01-01	1	release	1977-01-01	1
2087	Fatal Games	1984-01-01	1	release	1984-01-01	1
2088	Female Cats	1983-12-23	3	release	1983-12-23	3
2089	Female Ninja Magic: 100 Trampled Flowers	1974-01-01	1	release	1974-01-01	1
2090	Femmes de Sade	1976-01-01	1	release	1976-01-01	1
2091	Fetisch	1983-04-11	3	release	1983-04-11	3
2092	Fireside Favourites	1980-01-01	1	release	1980-01-01	1
2093	Fist of Fury 1991	1991-01-01	1	release	1991-01-01	1
2094	For Those Who Would Walk with the Gods	2001-01-01	1	release	2001-01-01	1
2095	For the Sake of the Song	1968-01-01	1	release	1968-01-01	1
2096	Forced Entry	1973-01-01	1	release	1973-01-01	1
2097	Forced Entry	1975-01-01	1	release	1975-01-01	1
2098	Suicide: Alan Vega and Martin Rev	1980-05-01	2	release	1980-05-01	2
2099	¿Está Vm… pues, Como digo… eh! Cuidado! si no!...	1799-01-01	1	inception	1799-01-01	1
2100	Freddy King Sings	1961-01-01	1	release	1961-01-01	1
2101	Frisk	1991-05-01	3	publication	1991-05-01	3
2102	From Hell It Came	1957-01-01	1	release	1957-01-01	1
2103	From Here You'll Watch the World Go By	1995-01-01	1	release	1995-01-01	1
2104	Fu bo	2003-01-01	1	release	2003-01-01	1
2105	Fulham Fallout	1978-01-01	1	release	1978-01-01	1
2106	薔薇の葬列	1969-09-13	3	release	1969-09-13	3
2107	Pompes funèbres	1948-01-01	1	publication	1948-01-01	1
2108	Fäbodjäntan	1978-09-22	3	release	1978-09-22	3
2109	Ganja & Hess	1973-01-01	1	release	1973-01-01	1
2110	Gaslight	1940-01-01	1	release	1940-01-01	1
2111	Gay USA	1978-01-01	1	release	1978-01-01	1
2112	Gerontophilia	2013-08-28	3	release	2013-08-28	3
2113	Ghost of a Dog	1990-01-01	1	release	1990-01-01	1
2114	Aguarda que te unten	1799-01-01	1	inception	1799-01-01	1
2115	Mucho hay que chupar	1799-01-01	1	inception	1799-01-01	1
2116	Gingerbread Man	1994-01-01	1	release	1994-01-01	1
2117	Girls School Screamers	1986-01-01	1	release	1986-01-01	1
2118	Give the Lady What She Wants	1958-01-01	1	release	1958-01-01	1
2119	¡Lo que puede un sastre!	1799-01-01	1	inception	1799-01-01	1
2120	Godstar	1985-01-01	1	publication	1985-01-01	1
2121	Goldilocks and the Three Bares	1963-01-01	1	release	1963-01-01	1
2122	Gong Tau: An Oriental Black Magic	2007-01-01	1	release	2007-01-01	1
2123	Goodbye Gemini	1970-01-01	1	release	1970-01-01	1
2124	Goto, l'île d'amour	1968-01-01	1	release	1968-01-01	1
2125	Greatest of the Delta Blues Singers	1965-01-01	1	release	1965-01-01	1
2126	Groovy, Laidback and Nasty	1990-01-01	1	release	1990-01-01	1
2127	Group Marriage	1973-01-01	1	release	1973-01-01	1
2128	Groupie Girl	1969-01-01	1	release	1969-01-01	1
2129	Hai!	1982-01-01	1	release	1982-01-01	1
2130	Half Machine Lip Moves	1979-01-01	1	release	1979-01-01	1
2131	Hallway of the Gods	1997-01-01	1	release	1997-01-01	1
2132	Hannibal Brooks	1969-01-01	1	release	1969-01-01	1
2133	Linda maestra!	1799-01-01	1	inception	1799-01-01	1
2134	Счастливые дни	1991-01-01	1	release	1991-01-01	1
2135	A caza de dientes	1799-01-01	1	inception	1799-01-01	1
2136	Las rinde el sueño	1799-01-01	1	inception	1799-01-01	1
2137	Hardcore	1977-01-01	1	release	1977-01-01	1
2138	Tú que no puedes	1799-01-01	1	inception	1799-01-01	1
2139	Harlot	1971-01-01	1	release	1971-01-01	1
2140	Al conde Palatino	1799-01-01	1	inception	1799-01-01	1
2141	Allá vá eso	1799-01-01	1	inception	1799-01-01	1
2142	Ruega por ella	1799-01-01	1	inception	1799-01-01	1
2143	Somos lo que hay	2010-01-01	1	release	2010-01-01	1
2144	Have a Nice Trip	2003-01-01	1	release	2003-01-01	1
2145	Aquellos polvos	1799-01-01	1	inception	1799-01-01	1
2147	Hell Hath No Fury	2008-01-01	1	release	2008-01-01	1
2148	Bien tirada está	1799-01-01	1	inception	1799-01-01	1
2149	Buen viaje	1799-01-01	1	inception	1799-01-01	1
2150	Fourth Drawer Down	1981-10-01	2	release	1981-10-01	2
2151	Hideout in the Sun	1960-01-01	1	release	1960-01-01	1
2152	High Wall	1947-01-01	1	release	1947-01-01	1
2153	Chitón	1799-01-01	1	inception	1799-01-01	1
2154	Despacha, que dispiertan	1799-01-01	1	inception	1799-01-01	1
2155	Devota profesion	1799-01-01	1	inception	1799-01-01	1
2156	Dios la perdone. Y era su madre	1799-01-01	1	inception	1799-01-01	1
2157	Dos monjes	1934-01-01	1	release	1934-01-01	1
2158	El amor y la muerte	1799-01-01	1	inception	1799-01-01	1
2159	El de la Rollona	1799-01-01	1	inception	1799-01-01	1
2160	El sí pronuncian y la mano alargan al primero que llega	1799-01-01	1	inception	1799-01-01	1
2161	El vergonzoso	1799-01-01	1	inception	1799-01-01	1
2162	Ensayos	1799-01-01	1	inception	1799-01-01	1
2163	Esto sí que es leer	1799-01-01	1	inception	1799-01-01	1
2164	Están calientes	1801-01-01	1	inception	1801-01-01	1
2165	Il fiore della passione	1991-01-01	1	release	1991-01-01	1
2166	Francisco Goya y Lucientes, Pintor	1799-01-01	1	inception	1799-01-01	1
2167	Corrección	1799-01-01	1	inception	1799-01-01	1
2168	Hollywood Heartbreakers	1985-01-01	1	release	1985-01-01	1
2169	Home Before Midnight	1978-01-01	1	release	1978-01-01	1
2170	Homotopy to Marie	1982-01-01	1	release	1982-01-01	1
